,frame_num,num_of_faces,percentage
573,6175_frame.jpg,0,[]
574,683_frame.jpg,2,"[22.620886600378785, 1.0943418560606062]"
575,360_frame.jpg,2,"[2.025479403409091, 2.6966441761363638]"
576,1049_frame.jpg,1,[9.546046401515152]
577,4941_frame.jpg,0,[]
578,1080_frame.jpg,5,"[1.1985085227272727, 0.27358546401515155, 0.2996271306818182, 0.9949100378787878, 0.26100852272727276]"
579,4988_frame.jpg,0,[]
580,1563_frame.jpg,1,[1.392193418560606]
581,3566_frame.jpg,2,"[2.130681818181818, 3.8353752367424243]"
582,3085_frame.jpg,1,[3.6937736742424248]
583,4170_frame.jpg,2,"[4.0283203125, 0.2136600378787879]"
584,4493_frame.jpg,1,[9.027136600378787]
585,1878_frame.jpg,0,[]
586,1755_frame.jpg,1,[19.176136363636363]
587,156_frame.jpg,0,[]
588,6343_frame.jpg,0,[]
589,4346_frame.jpg,0,[]
590,3799_frame.jpg,0,[]
591,967_frame.jpg,0,[]
592,3750_frame.jpg,0,[]
593,4036_frame.jpg,0,[]
594,3420_frame.jpg,0,[]
595,1425_frame.jpg,1,[0.8772786458333333]
596,4807_frame.jpg,0,[]
597,226_frame.jpg,1,[2.2022964015151514]
598,6033_frame.jpg,1,[1.2797407670454546]
599,3616_frame.jpg,0,[]
600,821_frame.jpg,3,"[4.688091856060606, 1.3074100378787878, 0.5687736742424242]"
601,4200_frame.jpg,0,[]
602,6205_frame.jpg,0,[]
603,1339_frame.jpg,1,[8.665364583333334]
604,1613_frame.jpg,1,[1.5093809185606062]
605,5407_frame.jpg,1,[11.76669034090909]
606,2011_frame.jpg,1,[7.161458333333333]
607,2820_frame.jpg,0,[]
608,2227_frame.jpg,0,[]
609,5631_frame.jpg,1,[10.548206676136363]
610,2966_frame.jpg,0,[]
611,5893_frame.jpg,0,[]
612,2157_frame.jpg,0,[]
613,5588_frame.jpg,0,[]
614,5541_frame.jpg,1,[0.49775094696969696]
615,5294_frame.jpg,1,[0.2864583333333333]
616,5777_frame.jpg,0,[]
617,2682_frame.jpg,1,[22.046046401515152]
618,2361_frame.jpg,0,[]
619,1648_frame.jpg,1,[2.9835464015151514]
620,1681_frame.jpg,2,"[3.110943418560606, 0.8772786458333333]"
621,1362_frame.jpg,1,[7.624437736742425]
622,6297_frame.jpg,0,[]
623,561_frame.jpg,0,[]
624,4771_frame.jpg,0,[]
625,4292_frame.jpg,0,[]
626,3367_frame.jpg,0,[]
627,3684_frame.jpg,1,[19.712505918560606]
628,6068_frame.jpg,1,[3.8353752367424243]
629,3960_frame.jpg,0,[]
630,757_frame.jpg,1,[23.203125]
631,1154_frame.jpg,1,[0.40009469696969696]
632,4895_frame.jpg,1,[13.764352509469695]
633,3198_frame.jpg,0,[]
634,3151_frame.jpg,1,[2.578125]
635,4547_frame.jpg,1,[7.624437736742425]
636,1965_frame.jpg,0,[]
637,3221_frame.jpg,1,[0.415630918560606]
638,4637_frame.jpg,1,[20.696614583333332]
639,6318_frame.jpg,0,[]
640,427_frame.jpg,0,[]
641,1224_frame.jpg,1,[4.955166903409091]
642,1823_frame.jpg,0,[]
643,4401_frame.jpg,2,"[0.8772786458333333, 1.7579604640151514]"
644,3017_frame.jpg,0,[]
645,1538_frame.jpg,1,[0.3848544034090909]
646,1012_frame.jpg,1,[0.13316761363636362]
647,6404_frame.jpg,0,[]
648,611_frame.jpg,1,[0.6841856060606061]
649,3826_frame.jpg,0,[]
650,5820_frame.jpg,0,[]
651,66_frame.jpg,0,[]
652,2407_frame.jpg,1,[0.3699100378787879]
